Datetime (he),PV Gen (kW/rated kW),System Load (kW),EV fleet/1,Site Heating Load (BTU/hr),Site Cooling Load (BTU/hr),Site Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Max Export (kW),POI: Max Import (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,FR Reg Up Max (kW),FR Reg Up Min (kW),FR Reg Down Max (kW),FR Reg Down Min (kW),SR Max (kW),SR Min (kW),NSR Max (kW),NSR Min (kW),LF Reg Up Max (kW),LF Reg Up Min (kW),LF Reg Down Max (kW),LF Reg Down Min (kW),LF Down Price ($/kW),LF Up Price ($/kW),LF Energy Option Up (kWh/kW-hr),LF Energy Option Down (kWh/kW-hr),,,Oakland Hospital,San Antonio Hospital
1/11/2018 22:00,0,5527.836497,40,110.5567299,165.8350949,992.4977954,0.01,38.16318,38.16318,38.16318,6853,0,0,0,0,1900,-1900,9000,0,110.5567299,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,876.541836,992.4977954
1/11/2018 23:00,0,3493.568925,40,69.8713785,104.8070678,896.2439456,0.01,35.36316,35.36316,35.36316,6369,0,0,0,0,1900,-1900,9000,0,69.8713785,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,811.4501613,896.2439456
1/12/2018 0:00,0,2999.921332,40,59.99842664,89.99763996,884.7645914,0.01,30.51,30.51,30.51,5706,0,0,0,0,1900,-1900,9000,0,59.99842664,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,811.8379068,884.7645914
1/12/2018 1:00,0,2877.699364,40,57.55398728,86.33098092,865.4601342,0.01,30.23059,30.23059,30.23059,5481,0,0,0,0,1900,-1900,9000,0,57.55398728,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,799.7786422,865.4601342
1/12/2018 2:00,0,3199.997225,40,63.9999445,95.99991675,842.5491845,0.01,28.30853,28.30853,28.30853,5521,0,0,0,0,1900,-1900,9000,0,63.9999445,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,798.7740143,842.5491845
1/12/2018 3:00,0,3264.790385,40,65.2958077,97.94371155,819.1335826,0.01,26.73046,26.73046,26.73046,5004,0,0,0,0,1900,-1900,9000,0,65.2958077,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,799.8187068,819.1335826
1/12/2018 4:00,0,3175.502846,40,63.51005692,95.26508538,811.1327171,0.01,26.26,26.26,26.26,5004,0,0,0,0,1900,-1900,9000,0,63.51005692,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,799.317907,811.1327171
1/12/2018 5:00,0,3371.803118,40,67.43606236,101.1540935,896.8205732,0.01,28.34643,28.34643,28.34643,5004,0,0,0,0,1900,-1900,9000,0,67.43606236,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,885.962619,896.8205732
1/12/2018 6:00,0,3729.518466,40,74.59036932,111.885554,925.3505388,0.01,32.85467,32.85467,32.85467,5456,0,0,0,0,1900,-1900,9000,0,74.59036932,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,887.0155922,925.3505388
1/12/2018 7:00,0,7000.266045,40,140.0053209,210.0079814,1141.767576,0.01,41.1,41.1,41.1,6109,0,0,0,0,1900,-1900,9000,0,140.0053209,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1116.293311,1141.767576
1/12/2018 8:00,0.072712,5187.418365,40,103.7483673,155.622551,1263.353826,0.01,46.68561,46.68561,46.68561,7201,0,0,0,10,1900,-1900,9000,0,103.7483673,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1233.246885,1263.353826
1/12/2018 9:00,0.4068765,10492.11347,40,209.8422694,314.7634041,1282.526434,0.01,43.60144,43.60144,43.60144,7295,0,0,0,10,1900,-1900,9000,0,209.8422694,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1272.208067,1282.526434
1/12/2018 10:00,0.681685,10120.91517,40,202.4183034,303.6274551,1318.141393,0.01,39.75624,39.75624,39.75624,7469,0,0,0,10,1900,-1900,9000,0,202.4183034,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1307.609299,1318.141393
1/12/2018 11:00,0.85988,9630.356256,40,192.6071251,288.9106877,1354.997384,0.01,36.79625,36.79625,36.79625,7060,0,0,0,10,1900,-1900,9000,0,192.6071251,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1318.992716,1354.997384
1/12/2018 12:00,0.96843,9635.383059,40,192.7076612,289.0614918,1362.967715,0.01,33.45149,33.45149,33.45149,7592,0,0,0,10,1900,-1900,9000,0,192.7076612,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1320.639649,1362.967715
1/12/2018 13:00,0.987185,9130.384117,40,182.6076823,273.9115235,1324.582994,0.01,31.33794,31.33794,31.33794,6846,0,0,0,10,1900,-1900,9000,0,182.6076823,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1277.352885,1324.582994
1/12/2018 14:00,0.924805,9628.031482,40,192.5606296,288.8409445,1359.371502,0.01,30.94818,30.94818,30.94818,6902,0,0,0,10,1900,-1900,9000,0,192.5606296,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1311.094912,1359.371502
1/12/2018 15:00,0.783205,9627.878707,40,192.5575741,288.8363612,1335.791902,0.01,31.29962,31.29962,31.29962,6836,0,0,0,10,1900,-1900,9000,0,192.5575741,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1316.695718,1335.791902
1/12/2018 16:00,0.56063,9628.038854,40,192.5607771,288.8411656,1309.130516,0.01,35.75096,35.75096,35.75096,6634,0,0,0,10,1900,-1900,9000,0,192.5607771,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1315.959962,1309.130516
1/12/2018 17:00,0.2559475,10288.2805,40,205.76561,308.648415,1304.106319,0.01,42.32125,42.32125,42.32125,6307,0,0,0,10,1900,-1900,9000,0,205.76561,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1321.798843,1304.106319
1/12/2018 18:00,0,9502.738975,40,190.0547795,285.0821693,1308.824714,0.01,56.18511,56.18511,56.18511,6597,0,0,0,0,1900,-1900,9000,0,190.0547795,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1335.344336,1308.824714
1/12/2018 19:00,0,7510.726204,40,150.2145241,225.3217861,994.6881548,0.01,53.31907,53.31907,53.31907,7939,0,0,0,0,1900,-1900,9000,0,150.2145241,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1057.20816,994.6881548
1/12/2018 20:00,0,7267.230072,40,145.3446014,218.0169022,950.8044709,0.01,49.90989,49.90989,49.90989,7532,0,0,0,0,1900,-1900,9000,0,145.3446014,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1050.737896,950.8044709
1/12/2018 21:00,0,5773.567116,40,115.4713423,173.2070135,810.3058751,0.01,48.4162,48.4162,48.4162,7353,0,0,0,0,1900,-1900,9000,0,115.4713423,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,914.4791332,810.3058751
1/12/2018 22:00,0,5529.867654,40,110.5973531,165.8960296,770.8228266,0.01,40.48265,40.48265,40.48265,7298,0,0,0,0,1900,-1900,9000,0,110.5973531,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,874.1154974,770.8228266
1/12/2018 23:00,0,3493.568934,40,69.87137868,104.807068,704.4836202,0.01,35.85462,35.85462,35.85462,6618,0,0,0,0,1900,-1900,9000,0,69.87137868,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,808.5480301,704.4836202
1/13/2018 0:00,0,2999.921342,40,59.99842684,89.99764026,704.40428,0.01,33.21031,33.21031,33.21031,5962,0,0,0,0,1900,-1900,9000,0,59.99842684,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,814.8370223,704.40428
1/13/2018 1:00,0,2877.699377,40,57.55398754,86.33098131,690.9575781,0.01,29.44131,29.44131,29.44131,5436,0,0,0,0,1900,-1900,9000,0,57.55398754,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,803.6608167,690.9575781
1/13/2018 2:00,0,3105.043754,40,62.10087508,93.15131262,690.5153677,0.01,28.74321,28.74321,28.74321,5436,0,0,0,0,1900,-1900,9000,0,62.10087508,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,801.5017798,690.5153677
1/13/2018 3:00,0,3255.461063,40,65.10922126,97.66383189,689.8981064,0.01,27.0511,27.0511,27.0511,4919,0,0,0,0,1900,-1900,9000,0,65.10922126,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,800.6959763,689.8981064
1/13/2018 4:00,0,3177.324066,40,63.54648132,95.31972198,689.287215,0.01,26.97374,26.97374,26.97374,4919,0,0,0,0,1900,-1900,9000,0,63.54648132,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,800.4178756,689.287215
1/13/2018 5:00,0,3312.600504,40,66.25201008,99.37801512,780.3614689,0.01,28.39129,28.39129,28.39129,4919,0,0,0,0,1900,-1900,9000,0,66.25201008,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,894.6969438,780.3614689
1/13/2018 6:00,0,3741.35576,40,74.8271152,112.2406728,813.6618148,0.01,32.79458,32.79458,32.79458,5930,0,0,0,0,1900,-1900,9000,0,74.8271152,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,895.8978162,813.6618148
1/13/2018 7:00,0,7013.981567,40,140.2796313,210.419447,1043.607329,0.01,42.72371,42.72371,42.72371,6089,0,0,0,0,1900,-1900,9000,0,140.2796313,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1124.71964,1043.607329
1/13/2018 8:00,0.0732545,5188.863859,40,103.7772772,155.6659158,1164.644278,0.01,52.98513,52.98513,52.98513,7980,0,0,0,10,1900,-1900,9000,0,103.7772772,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1238.357525,1164.644278
1/13/2018 9:00,0.408735,10494.17173,40,209.8834346,314.8251519,1201.128179,0.01,43.53612,43.53612,43.53612,7756,0,0,0,10,1900,-1900,9000,0,209.8834346,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1276.645649,1201.128179
1/13/2018 10:00,0.67371,10123.4556,40,202.469112,303.703668,1235.746661,0.01,39.09218,39.09218,39.09218,7447,0,0,0,10,1900,-1900,9000,0,202.469112,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1311.452377,1235.746661
1/13/2018 11:00,0.843675,9631.983974,40,192.6396795,288.9595192,1240.913532,0.01,33.28751,33.28751,33.28751,7035,0,0,0,10,1900,-1900,9000,0,192.6396795,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1320.807301,1240.913532
1/13/2018 12:00,0.930685,10115.2961,40,202.305922,303.458883,1258.322322,0.01,28.72854,28.72854,28.72854,6928,0,0,0,10,1900,-1900,9000,0,202.305922,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1324.261366,1258.322322
1/13/2018 13:00,0.94525,10286.48158,40,205.7296316,308.5944474,1248.94048,0.01,26.40583,26.40583,26.40583,6777,0,0,0,10,1900,-1900,9000,0,205.7296316,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1284.67362,1248.94048
1/13/2018 14:00,0.88892,10627.84906,40,212.5569812,318.8354718,1295.896637,0.01,26.75686,26.75686,26.75686,6823,0,0,0,10,1900,-1900,9000,0,212.5569812,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1318.068615,1295.896637
1/13/2018 15:00,0.757315,10881.28134,40,217.6256268,326.4384402,1297.470635,0.01,27.63081,27.63081,27.63081,6757,0,0,0,10,1900,-1900,9000,0,217.6256268,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1320.478241,1297.470635
1/13/2018 16:00,0.547925,11164.24333,40,223.2848666,334.9272999,1307.881133,0.01,33.114,33.114,33.114,6713,0,0,0,10,1900,-1900,9000,0,223.2848666,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1319.949532,1307.881133
1/13/2018 17:00,0.253027,11953.21745,40,239.064349,358.5965235,1320.980997,0.01,40.23638,40.23638,40.23638,6712,0,0,0,10,1900,-1900,9000,0,239.064349,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1322.725377,1320.980997
1/13/2018 18:00,0,11177.92568,40,223.5585136,335.3377704,1319.407179,0.01,54.00056,54.00056,54.00056,6796,0,0,0,0,1900,-1900,9000,0,223.5585136,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1334.72327,1319.407179
1/13/2018 19:00,0,9232.730571,40,184.6546114,276.9819171,1010.404882,0.01,52.51116,52.51116,52.51116,7584,0,0,0,0,1900,-1900,9000,0,184.6546114,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1057.048758,1010.404882
1/13/2018 20:00,0,9128.427906,40,182.5685581,273.8528372,977.7483371,0.01,49.34835,49.34835,49.34835,7480,0,0,0,0,1900,-1900,9000,0,182.5685581,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1050.053534,977.7483371
1/13/2018 21:00,0,7801.834724,40,156.0366945,234.0550417,836.505326,0.01,46.54394,46.54394,46.54394,7176,0,0,0,0,1900,-1900,9000,0,156.0366945,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,915.6176027,836.505326
1/13/2018 22:00,0,7661.297452,40,153.225949,229.8389236,799.4756626,0.01,41.28678,41.28678,41.28678,7032,0,0,0,0,1900,-1900,9000,0,153.225949,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,878.055227,799.4756626
1/13/2018 23:00,0,3493.568946,40,69.87137892,104.8070684,732.8965975,0.01,37.58591,37.58591,37.58591,6329,0,0,0,0,1900,-1900,9000,0,69.87137892,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,808.5364893,732.8965975
1/14/2018 0:00,0,2999.921356,40,59.99842712,89.99764068,734.324128,0.01,33.98486,33.98486,33.98486,6000,0,0,0,0,1900,-1900,9000,0,59.99842712,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,805.3803981,734.324128
1/14/2018 1:00,0,2379.292118,40,47.58584236,71.37876354,719.411578,0.01,31.35,31.35,31.35,5606,0,0,0,0,1900,-1900,9000,0,47.58584236,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,789.0496891,719.411578
1/14/2018 2:00,0,2379.292116,40,47.58584232,71.37876348,720.5706737,0.01,29.70267,29.70267,29.70267,5019,0,0,0,0,1900,-1900,9000,0,47.58584232,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,788.7762891,720.5706737
1/14/2018 3:00,0,2379.292116,40,47.58584232,71.37876348,709.113036,0.01,28.29536,28.29536,28.29536,5019,0,0,0,0,1900,-1900,9000,0,47.58584232,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,790.1890892,709.113036
1/14/2018 4:00,0,2379.292117,40,47.58584234,71.37876351,693.9174355,0.01,28.29556,28.29556,28.29556,5019,0,0,0,0,1900,-1900,9000,0,47.58584234,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,789.736693,693.9174355
1/14/2018 5:00,0,2501.514098,40,50.03028196,75.04542294,697.710125,0.01,29.24203,29.24203,29.24203,5019,0,0,0,0,1900,-1900,9000,0,50.03028196,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,795.9234068,697.710125
1/14/2018 6:00,0,2745.972865,40,54.9194573,82.37918595,692.2754618,0.01,34.63,34.63,34.63,5956,0,0,0,0,1900,-1900,9000,0,54.9194573,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,797.0590178,692.2754618
1/14/2018 7:00,0,7547.200518,40,150.9440104,226.4160155,759.2089177,0.01,37.42009,37.42009,37.42009,6253,0,0,0,0,1900,-1900,9000,0,150.9440104,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,870.6194179,759.2089177
1/14/2018 8:00,0.0768525,6267.799083,40,125.3559817,188.0339725,904.5764083,0.01,43.81325,43.81325,43.81325,7022,0,0,0,10,1900,-1900,9000,0,125.3559817,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,981.2129992,904.5764083
1/14/2018 9:00,0.415711,7784.192363,40,155.6838473,233.5257709,917.7112212,0.01,36.59044,36.59044,36.59044,7283,0,0,0,10,1900,-1900,9000,0,155.6838473,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,988.1332611,917.7112212
1/14/2018 10:00,0.694235,7426.605246,40,148.5321049,222.7981574,1047.312476,0.01,31.61178,31.61178,31.61178,7142,0,0,0,10,1900,-1900,9000,0,148.5321049,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1098.504137,1047.312476
1/14/2018 11:00,0.869785,6953.163148,40,139.063263,208.5948944,1079.701206,0.01,25.46949,25.46949,25.46949,6958,0,0,0,10,1900,-1900,9000,0,139.063263,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1108.376275,1079.701206
1/14/2018 12:00,0.9619,7062.553244,40,141.2510649,211.8765973,1122.785929,0.01,22.34374,22.34374,22.34374,6902,0,0,0,10,1900,-1900,9000,0,141.2510649,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1110.375094,1122.785929
1/14/2018 13:00,0.955265,7219.140293,40,144.3828059,216.5742088,1122.399118,0.01,20.33103,20.33103,20.33103,6963,0,0,0,10,1900,-1900,9000,0,144.3828059,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1081.643315,1122.399118
1/14/2018 14:00,0.897495,7328.962212,40,146.5792442,219.8688664,1144.508419,0.01,19.47104,19.47104,19.47104,6823,0,0,0,10,1900,-1900,9000,0,146.5792442,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1078.021832,1144.508419
1/14/2018 15:00,0.765435,4803.817139,40,96.07634278,144.1145142,1197.933983,0.01,21.49079,21.49079,21.49079,6848,0,0,0,10,1900,-1900,9000,0,96.07634278,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1080.003375,1197.933983
1/14/2018 16:00,0.55725,4462.720352,40,89.25440704,133.8816106,1101.075731,0.01,29.85659,29.85659,29.85659,6331,0,0,0,10,1900,-1900,9000,0,89.25440704,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1006.200802,1101.075731
1/14/2018 17:00,0.1126765,4824.533106,40,96.49066212,144.7359932,1094.028385,0.01,39.37378,39.37378,39.37378,6657,0,0,0,10,1900,-1900,9000,0,96.49066212,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,1017.687462,1094.028385
1/14/2018 18:00,0,4530.031967,40,90.60063934,135.900959,1054.765996,0.01,52.35464,52.35464,52.35464,6879,0,0,0,0,1900,-1900,9000,0,90.60063934,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,989.7604031,1054.765996
1/14/2018 19:00,0,3479.299799,40,69.58599598,104.378994,1029.539874,0.01,50.67649,50.67649,50.67649,7373,0,0,0,0,1900,-1900,9000,0,69.58599598,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,946.3371784,1029.539874
1/14/2018 20:00,0,3234.855838,40,64.69711676,97.04567514,998.6720256,0.01,47.67174,47.67174,47.67174,7637,0,0,0,0,1900,-1900,9000,0,64.69711676,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,936.0394371,998.6720256
1/14/2018 21:00,0,3234.855841,40,64.69711682,97.04567523,856.1225066,0.01,44.59132,44.59132,44.59132,7495,0,0,0,0,1900,-1900,9000,0,64.69711682,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,822.058307,856.1225066
1/14/2018 22:00,0,2990.421759,40,59.80843518,89.71265277,847.1572431,0.01,41.56115,41.56115,41.56115,7129,0,0,0,0,1900,-1900,9000,0,59.80843518,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,822.5593577,847.1572431
1/14/2018 23:00,0,2745.95805,40,54.919161,82.3787415,831.9585632,0.01,37.64618,37.64618,37.64618,6563,0,0,0,0,1900,-1900,9000,0,54.919161,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,815.1421529,831.9585632
1/15/2018 0:00,0,2501.514096,40,50.03028192,75.04542288,828.406783,0.01,32.74652,32.74652,32.74652,5993,0,0,0,0,1900,-1900,9000,0,50.03028192,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,815.8572425,828.406783
1/15/2018 1:00,0,2735.297408,40,54.70594816,82.05892224,821.1679329,0.01,30.50031,30.50031,30.50031,5672,0,0,0,0,1900,-1900,9000,0,54.70594816,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,791.1004722,821.1679329
1/15/2018 2:00,0,2666.364802,40,53.32729604,79.99094406,846.229758,0.01,29.40653,29.40653,29.40653,5422,0,0,0,0,1900,-1900,9000,0,53.32729604,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,790.349621,846.229758
1/15/2018 3:00,0,2737.520443,40,54.75040886,82.12561329,851.677833,0.01,28.87323,28.87323,28.87323,4905,0,0,0,0,1900,-1900,9000,0,54.75040886,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,790.4970143,851.677833
1/15/2018 4:00,0,2666.53249,40,53.3306498,79.9959747,847.9587083,0.01,28.82152,28.82152,28.82152,4905,0,0,0,0,1900,-1900,9000,0,53.3306498,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,791.0496067,847.9587083
1/15/2018 5:00,0,2858.244844,40,57.16489688,85.74734532,852.4536568,0.01,29.1766,29.1766,29.1766,4905,0,0,0,0,1900,-1900,9000,0,57.16489688,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,800.6090161,852.4536568
1/15/2018 6:00,0,3031.479435,40,60.6295887,90.94438305,852.5121208,0.01,31.48458,31.48458,31.48458,5422,0,0,0,0,1900,-1900,9000,0,60.6295887,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,800.1391309,852.5121208
1/15/2018 7:00,0,3562.531816,40,71.25063632,106.8759545,943.1129642,0.01,36.08384,36.08384,36.08384,6389,0,0,0,0,1900,-1900,9000,0,71.25063632,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,875.3173645,943.1129642
1/15/2018 8:00,0.076069,3394.216327,40,67.88432654,101.8264898,1023.54438,0.01,33.59188,33.59188,33.59188,8413,0,0,0,10,1900,-1900,9000,0,67.88432654,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,873.9221263,1023.54438
1/15/2018 9:00,0.161152,3252.251453,40,65.04502906,97.56754359,1137.393112,0.01,30.01245,30.01245,30.01245,7163,0,0,0,10,1900,-1900,9000,0,65.04502906,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,952.4709644,1137.393112
1/15/2018 10:00,0.468519,2841.322908,40,56.82645816,85.23968724,1133.79707,0.01,28.00895,28.00895,28.00895,7113,0,0,0,10,1900,-1900,9000,0,56.82645816,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,945.29701,1133.79707
1/15/2018 11:00,0.819845,2321.880841,40,46.43761682,69.65642523,1141.577559,0.01,22.694,22.694,22.694,7126,0,0,0,10,1900,-1900,9000,0,46.43761682,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,953.378915,1141.577559
1/15/2018 12:00,0.794015,2337.622132,40,46.75244264,70.12866396,1162.884525,0.01,20.94978,20.94978,20.94978,7144,0,0,0,10,1900,-1900,9000,0,46.75244264,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,952.3007174,1162.884525
1/15/2018 13:00,0.4205085,2355.066961,40,47.10133922,70.65200883,1189.147956,0.01,19.75477,19.75477,19.75477,7167,0,0,0,10,1900,-1900,9000,0,47.10133922,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,934.4636837,1189.147956
1/15/2018 14:00,0.83882,2351.854713,40,47.03709426,70.55564139,1192.838466,0.01,19.52454,19.52454,19.52454,6994,0,0,0,10,1900,-1900,9000,0,47.03709426,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,932.2649335,1192.838466
1/15/2018 15:00,0.591085,2396.165607,40,47.92331214,71.88496821,1199.656247,0.01,21.81122,21.81122,21.81122,6724,0,0,0,10,1900,-1900,9000,0,47.92331214,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,955.500812,1199.656247
1/15/2018 16:00,0.2897245,2367.12355,40,47.342471,71.0137065,1207.771721,0.01,29.24707,29.24707,29.24707,6792,0,0,0,10,1900,-1900,9000,0,47.342471,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,951.2287516,1207.771721
1/15/2018 17:00,0.255847,3022.616634,40,60.45233268,90.67849902,1191.155277,0.01,40.97183,40.97183,40.97183,6574,0,0,0,10,1900,-1900,9000,0,60.45233268,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,913.931448,1191.155277
1/15/2018 18:00,0,3706.479669,40,74.12959338,111.1943901,1147.895239,0.01,55.32852,55.32852,55.32852,7218,0,0,0,0,1900,-1900,9000,0,74.12959338,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,881.7262373,1147.895239
1/15/2018 19:00,0,3564.676605,40,71.2935321,106.9402982,1131.221494,0.01,52.50376,52.50376,52.50376,7493,0,0,0,0,1900,-1900,9000,0,71.2935321,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,859.900002,1131.221494
1/15/2018 20:00,0,3250.661505,40,65.0132301,97.51984515,1107.245127,0.01,49.55382,49.55382,49.55382,7547,0,0,0,0,1900,-1900,9000,0,65.0132301,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,864.3982905,1107.245127
1/15/2018 21:00,0,5025.597215,40,100.5119443,150.7679165,1054.699803,0.01,49.17594,49.17594,49.17594,7228,0,0,0,0,1900,-1900,9000,0,100.5119443,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,818.5896998,1054.699803
1/15/2018 22:00,0,4965.168103,40,99.30336206,148.9550431,1037.164018,0.01,42.41105,42.41105,42.41105,7131,0,0,0,0,1900,-1900,9000,0,99.30336206,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,,,,808.653936,1037.164018
